Area_sqft,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,Bedrooms,price
2880.0,3.0,1.0,4.0,13.0,0.0,11.0,0.0,3.0,0,False,False,True,3.0,136.0
4005.0,4.0,1.0,8.0,14.0,0.0,19.0,0.0,3.0,0,False,False,True,4.0,182.0
4545.0,5.0,1.0,4.0,20.0,0.0,11.0,0.0,3.0,0,False,False,True,4.0,212.0
2412.0,3.0,1.0,6.0,8.0,0.0,16.0,0.0,3.0,0,False,False,True,3.0,121.0
1728.0,2.0,1.0,4.0,8.0,3.0,16.0,0.0,3.0,1,False,False,True,2.0,86.4
2686.0,3.0,2.0,8.5,25.0,3.0,5.0,8.0,3.0,0,False,False,True,3.0,255.0
2430.0,3.0,1.0,4.0,9.0,3.0,9.0,0.0,0.0,1,False,False,True,3.0,112.0
1773.0,3.0,1.0,2.0,6.0,2.0,14.0,8.0,3.0,1,False,False,True,3.0,72.0
2925.0,4.0,2.0,8.0,13.0,0.0,19.0,8.0,3.0,1,False,False,False,4.0,115.0
3825.0,4.0,1.0,7.0,14.0,0.0,19.0,0.0,3.0,1,True,False,False,4.0,170.0
4329.0,4.0,1.0,8.0,12.0,0.0,16.0,0.0,3.0,1,False,False,True,4.0,225.0
4383.0,4.0,1.0,3.0,7.0,3.0,16.0,0.0,3.0,1,False,False,True,4.0,238.0
4144.1015,4.0,1.0,7.0,11.0,0.0,8.0,8.0,3.0,1,False,False,True,4.0,158.0
4315.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,4.0,410.0
3660.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,4.0,348.0
2580.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,245.00000000000003
1945.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,185.0
1305.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,1.0,124.0
660.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,1.0,62.7
1540.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,146.0
1485.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,141.0
1175.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,112.0
3462.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,4.0,494.00000000000006
2625.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,356.0
2253.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,297.0
1278.0,3.0,2.0,1.0,8.0,3.0,9.0,0.0,2.0,1,False,False,False,3.0,57.0
1242.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,3.0,1,False,False,True,2.0,60.0
1395.0,2.0,1.0,4.0,8.0,1.0,19.0,7.0,3.0,1,False,False,True,2.0,63.0
3060.0,3.0,2.0,2.0,13.0,3.0,9.0,0.0,3.0,1,False,False,True,3.0,145.0
1395.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,60.0
1782.0,3.0,1.0,6.0,12.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,75.0
1755.0,2.0,1.0,2.0,5.0,3.0,14.0,0.0,2.0,1,False,False,True,2.0,70.0
1197.0,2.0,1.0,5.0,5.0,3.0,19.0,0.0,3.0,1,False,False,True,2.0,54.0
2160.0,3.0,1.0,9.0,12.0,0.0,14.0,8.0,3.0,0,False,False,True,3.0,91.2
1323.0,2.0,2.0,9.0,11.0,3.0,19.0,0.0,3.0,1,True,False,False,2.0,60.0
1486.0,3.0,3.0,2.0,7.0,3.0,19.0,0.0,0.0,1,False,True,False,3.0,105.0
2160.0,3.0,2.0,5.0,13.0,2.0,11.0,0.0,0.0,1,False,False,True,3.0,110.0
1017.0,3.0,2.0,0.0,7.0,3.0,27.0,2.0,1.0,1,False,False,True,3.0,110.0
782.0,2.0,1.0,5.0,14.0,3.0,19.0,0.0,3.0,1,False,True,False,2.0,75.0
1719.0,3.0,3.0,4.0,9.0,2.0,19.0,9.0,0.0,1,False,False,True,3.0,98.0
2691.0,3.0,1.0,6.0,13.0,0.0,33.0,0.0,3.0,0,False,False,True,3.0,91.19
2115.0,3.0,1.0,3.0,14.0,3.0,33.0,0.0,3.0,1,False,False,True,3.0,68.15
2187.0,3.0,2.0,10.0,14.0,0.0,19.0,2.0,3.0,1,False,False,True,3.0,110.0
2565.0,3.0,1.0,5.0,14.0,0.0,11.0,0.0,3.0,0,False,False,True,3.0,100.0
2250.0,3.0,2.0,13.0,50.0,2.0,11.0,0.0,0.0,1,True,False,False,3.0,120.0
2295.0,3.0,2.0,10.0,12.0,3.0,11.0,0.0,3.0,1,False,False,True,3.0,98.0
1548.0,2.0,1.0,4.0,8.0,1.0,16.0,8.0,3.0,1,False,False,True,2.0,83.0
2475.0,3.0,2.0,9.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,115.0
1845.0,3.0,1.0,1.0,8.0,3.0,11.0,0.0,3.0,1,False,False,True,3.0,70.0
1305.0,2.0,1.0,6.0,9.0,3.0,14.0,0.0,2.0,1,False,True,False,2.0,65.0
1269.0,2.0,1.0,5.0,7.0,3.0,11.0,0.0,1.0,1,False,False,True,2.0,65.0
1278.0,2.0,2.0,2.0,5.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,65.0
3186.0,4.0,1.0,5.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,4.0,151.0
1503.0,2.0,1.0,6.0,13.0,3.0,11.0,0.0,3.0,1,False,False,True,2.0,58.5
1791.0,3.0,1.0,10.0,13.0,3.0,11.0,0.0,3.0,1,False,False,True,3.0,85.0
1431.0,2.0,1.0,7.0,14.0,3.0,19.0,8.0,0.0,1,False,False,True,2.0,67.0
1269.0,2.0,1.0,5.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,60.0
1170.0,2.0,1.0,4.0,5.0,2.0,19.0,0.0,2.0,1,False,False,True,2.0,60.0
1845.0,3.0,1.0,9.0,13.0,3.0,11.0,0.0,3.0,1,False,False,True,3.0,80.0
2736.0,3.0,1.0,6.0,13.0,0.0,19.0,0.0,3.0,0,False,False,True,3.0,126.0
2041.0,4.0,2.0,6.0,13.0,0.0,19.0,0.0,3.0,1,False,False,False,4.0,139.0
2592.0,3.0,1.0,4.0,8.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,123.0
1161.0,2.0,1.0,3.0,5.0,0.0,14.0,0.0,3.0,1,False,False,True,2.0,52.0
831.0,3.0,1.0,1.0,11.0,3.0,19.0,0.0,3.0,1,False,False,False,3.0,70.0
1422.0,2.0,1.0,6.0,14.0,3.0,33.0,0.0,3.0,1,False,False,True,2.0,50.0
869.0,3.0,1.0,8.0,11.0,3.0,19.0,0.0,3.0,1,False,True,False,3.0,86.0
1557.0,3.0,1.0,7.0,11.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,70.0
1179.0,2.0,1.0,7.0,8.0,0.0,16.0,8.0,4.0,1,False,False,True,2.0,55.0
2655.0,3.0,2.0,6.0,20.0,0.0,14.0,8.0,3.0,0,False,False,True,3.0,110.0
3870.0,4.0,3.0,6.0,13.0,0.0,19.0,0.0,3.0,0,False,False,True,3.0,162.0
4320.0,5.0,3.0,6.0,22.0,0.0,16.0,0.0,3.0,0,False,False,True,4.0,200.0
5310.0,5.0,3.0,4.0,8.0,0.0,9.0,0.0,3.0,0,False,False,True,4.0,270.0
2349.0,4.0,2.0,6.0,13.0,3.0,31.0,0.0,3.0,0,False,False,True,3.0,105.0
2651.0,4.0,3.0,6.0,20.0,3.0,9.0,0.0,3.0,0,False,False,True,3.0,150.0
4275.0,5.0,3.0,6.0,14.0,3.0,9.0,0.0,3.0,0,False,False,True,4.0,190.0
1512.0,3.0,2.0,6.0,13.0,0.0,16.0,0.0,3.0,1,False,True,False,3.0,146.0
2862.0,3.0,2.0,6.0,13.0,3.0,14.0,0.0,3.0,0,False,False,True,3.0,135.0
1602.0,3.0,2.0,11.0,12.0,2.0,19.0,0.0,0.0,1,True,False,False,3.0,75.0
1071.0,2.0,1.0,3.0,5.0,3.0,19.0,2.0,0.0,1,False,False,True,2.0,55.0
1890.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,False,True,3.0,80.0
1755.0,3.0,3.0,2.0,13.0,3.0,19.0,2.0,3.0,1,True,False,False,3.0,105.0
1683.0,3.0,3.0,5.0,13.0,2.0,19.0,2.0,0.0,1,True,False,False,3.0,90.0
2124.0,3.0,3.0,2.0,9.0,3.0,19.0,2.0,0.0,1,True,False,False,3.0,105.0
2151.0,3.0,3.0,3.0,13.0,3.0,19.0,2.0,3.0,1,True,False,False,3.0,90.0
2151.0,3.0,3.0,11.0,13.0,3.0,19.0,2.0,3.0,1,True,False,False,3.0,90.0
1656.0,2.0,3.0,13.0,14.0,0.0,14.0,2.0,3.0,0,True,False,False,2.0,62.56
1593.0,2.0,3.0,6.0,14.0,3.0,14.0,2.0,3.0,0,True,False,False,2.0,64.61
963.0,3.0,1.0,4.0,8.0,3.0,19.0,8.0,4.0,1,False,True,False,3.0,72.0
1875.0,3.0,1.0,2.0,25.0,0.0,5.0,8.0,3.0,0,False,True,False,3.0,150.0
1511.0,2.0,1.0,23.0,25.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,166.0
2250.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,3.0,1,False,False,True,3.0,97.66
2259.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,3.0,1,False,False,True,3.0,87.0
1395.0,2.0,1.0,1.0,8.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,71.0
1278.0,3.0,2.0,1.0,8.0,2.0,11.0,0.0,2.0,1,False,False,False,3.0,57.0
2313.0,3.0,1.0,6.0,14.0,2.0,11.0,0.0,3.0,1,False,False,True,3.0,105.0
1876.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,240.0
1773.0,2.0,1.0,4.0,8.0,3.0,11.0,8.0,3.0,1,False,False,True,2.0,60.0
2520.0,2.0,1.0,6.0,11.0,0.0,19.0,8.0,4.0,0,False,True,False,2.0,91.0
1449.0,2.0,1.0,1.0,5.5,3.0,19.0,5.0,3.0,1,False,True,False,2.0,62.0
1728.0,2.0,2.0,5.0,8.0,3.0,16.0,0.0,3.0,1,False,False,True,2.0,118.0
2133.0,3.0,3.0,1.0,13.0,0.0,15.0,8.0,3.0,0,False,False,True,3.0,62.0
1485.0,2.0,1.0,1.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,2.0,59.4
630.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,1.0,59.85
2700.0,3.0,1.0,4.0,8.0,0.0,9.0,8.0,4.0,0,False,False,True,3.0,125.0
1410.0,3.0,1.0,9.0,13.0,0.0,9.0,8.0,3.0,1,False,False,False,3.0,114.0
1384.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,138.0
2430.0,1.0,2.0,7.0,11.0,0.0,31.0,8.0,3.0,1,False,False,False,2.0,70.0
2484.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,110.0
2142.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,120.0
945.0,2.0,2.0,2.0,3.0,3.0,33.0,0.0,3.0,1,False,False,True,2.0,41.0
1395.0,2.0,1.0,8.0,13.0,3.0,31.0,0.0,0.0,1,False,False,True,2.0,55.0
990.0,2.0,2.0,2.0,5.0,3.0,19.0,0.0,2.0,1,False,True,False,2.0,53.0
1976.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,260.0
3462.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,494.00000000000006
2625.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,358.0
2473.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,341.0
2253.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,296.0
1876.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,251.0
950.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,1.0,110.0
3100.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,326.0
2241.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,246.0
900.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,1.0,95.0
1550.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,165.0
2030.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,254.0
2180.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,272.0
1876.0,3.0,1.0,19.0,35.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,250.0
1845.0,3.0,1.0,6.0,14.0,3.0,8.0,0.0,3.0,1,False,False,True,3.0,68.68
1440.0,2.0,1.0,1.0,11.0,3.0,19.0,0.0,0.0,1,False,False,True,2.0,70.0
911.0,2.0,1.0,6.0,10.0,3.0,16.0,8.0,3.0,1,False,True,False,2.0,63.48
1800.0,4.0,2.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,4.0,150.0
882.0,2.0,1.0,4.0,5.0,2.0,19.0,2.0,2.0,1,False,False,True,2.0,65.0
1377.0,2.0,2.0,4.0,6.0,3.0,19.0,2.0,0.0,1,False,False,True,2.0,65.0
2520.0,3.0,2.0,3.0,10.0,3.0,11.0,2.0,0.0,1,False,True,False,3.0,100.0
2160.0,3.0,2.0,8.0,9.0,3.0,12.0,8.0,0.0,1,False,False,True,3.0,80.0
1332.0,2.0,1.0,4.0,8.0,2.0,19.0,8.0,3.0,1,False,False,True,2.0,63.0
2049.0,3.0,2.0,2.0,13.0,3.0,19.0,2.0,0.0,1,False,True,False,3.0,85.0
2340.0,3.0,2.0,3.0,8.0,3.0,19.0,3.0,0.0,1,False,True,False,3.0,120.0
2223.0,3.0,2.0,3.0,7.0,3.0,19.0,2.0,0.0,1,False,True,False,3.0,110.0
1665.0,3.0,1.0,4.0,9.0,3.0,11.0,0.0,3.0,1,False,False,True,3.0,82.0
2205.0,3.0,1.0,3.0,9.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,110.0
1962.0,3.0,2.0,6.0,13.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,110.0
630.0,2.0,2.0,22.0,33.0,3.0,5.0,9.0,0.0,1,False,True,False,2.0,150.0
1233.0,2.0,2.0,1.0,4.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,62.0
1125.0,2.0,2.0,4.0,5.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,52.0
1728.0,3.0,1.0,4.0,8.0,1.0,19.0,8.0,3.0,1,False,True,False,3.0,85.0
2709.0,3.0,1.0,7.0,13.0,3.0,11.0,0.0,3.0,0,False,False,True,3.0,115.0
747.0,2.0,1.0,3.0,13.0,0.0,14.0,8.0,0.0,1,False,True,False,2.0,75.0
1197.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,52.0
1977.0,3.0,2.0,15.0,35.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,220.00000000000003
2475.0,3.0,2.0,6.0,13.0,0.0,19.0,0.0,3.0,0,False,False,True,3.0,100.0
1800.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,0,False,False,True,2.0,66.0
1215.0,3.0,2.0,4.0,8.0,0.0,11.0,4.0,3.0,1,False,True,False,3.0,100.0
1098.0,3.0,1.0,4.0,8.0,1.0,9.0,8.0,3.0,1,False,True,False,3.0,100.0
1500.0,4.0,2.0,4.0,8.0,0.0,19.0,0.0,3.0,1,False,True,False,4.0,90.0
2308.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,0,False,True,False,3.0,100.0
3330.0,4.0,3.0,2.0,13.0,0.0,19.0,2.0,3.0,0,False,False,True,4.0,130.0
2205.0,3.0,1.0,11.0,13.0,0.0,11.0,0.0,3.0,0,False,False,True,3.0,91.88
2529.0,3.0,1.0,7.0,13.0,3.0,11.0,0.0,3.0,0,False,False,True,3.0,105.0
746.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,1,False,True,False,2.0,135.0
1854.0,3.0,1.0,2.0,10.0,3.0,19.0,0.0,3.0,1,False,True,False,3.0,84.0
1728.0,2.0,2.0,5.0,8.0,3.0,16.0,0.0,3.0,1,False,False,True,2.0,80.0
1260.0,2.0,1.0,4.0,5.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,56.0
2322.0,3.0,3.0,8.0,11.0,3.0,16.0,0.0,4.0,1,False,True,False,3.0,99.0
1506.0,2.0,1.0,5.0,8.0,1.0,14.0,8.0,3.0,1,False,True,False,2.0,75.0
1215.0,2.0,1.0,4.0,5.0,2.0,19.0,0.0,1.0,1,False,False,True,2.0,58.0
1503.0,2.0,1.0,10.0,13.0,0.0,11.0,8.0,4.0,0,False,False,True,2.0,62.0
864.0,1.0,1.0,2.0,5.0,3.0,33.0,0.0,2.0,1,False,False,True,1.0,32.0
1080.0,2.0,1.0,7.0,7.0,3.0,33.0,0.0,3.0,1,False,False,True,2.0,40.0
1700.0,3.0,1.0,4.0,5.0,3.0,9.0,0.0,3.0,1,False,False,True,3.0,86.0
686.0,2.0,1.0,4.0,12.0,3.0,19.0,0.0,3.0,1,False,True,False,2.0,65.0
777.0,2.0,1.0,8.0,24.0,3.0,5.0,1.0,3.0,1,False,False,False,2.0,140.0
1314.0,2.0,1.0,6.0,7.0,0.0,33.0,8.0,4.0,1,False,False,True,2.0,50.0
1458.0,2.0,1.0,4.0,5.0,0.0,14.0,8.0,4.0,1,False,False,True,2.0,45.0
762.0,1.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,True,1.0,35.0
1710.0,3.0,1.0,7.0,10.0,3.0,16.0,0.0,3.0,1,False,False,True,3.0,80.0
963.0,2.0,1.0,3.0,8.0,3.0,19.0,5.0,2.0,1,False,False,True,2.0,47.0
344.0,1.0,1.0,5.0,5.0,0.0,13.0,8.0,1.0,1,False,False,True,1.0,29.0
1323.0,2.0,1.0,5.0,7.0,3.0,14.0,0.0,3.0,1,False,False,True,2.0,60.0
1764.0,3.0,1.0,1.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,3.0,80.0
1305.0,2.0,1.0,2.0,6.0,0.0,14.0,8.0,2.0,1,False,False,True,2.0,60.0
1854.0,3.0,2.0,9.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,80.0
1800.0,3.0,3.0,1.0,14.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,75.0
3573.0,4.0,3.0,0.0,21.0,0.0,11.0,0.0,3.0,0,True,False,False,3.0,155.0
1080.0,2.0,2.0,5.0,5.0,3.0,3.0,9.0,3.0,1,False,False,True,2.0,35.0
2484.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,118.0
2594.0999,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,121.0
2695.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,229.0
1875.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,155.0
1080.0,2.0,2.0,8.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,75.0
2110.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,290.0
1842.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,247.00000000000003
1890.0,2.0,2.0,2.0,10.0,3.0,11.0,2.0,0.0,1,False,True,False,2.0,65.0
2565.0,3.0,1.0,7.0,13.0,0.0,11.0,8.0,3.0,0,False,False,False,3.0,121.0
2475.0,3.0,1.0,9.0,10.0,3.0,8.0,0.0,3.0,1,False,False,True,3.0,113.0
2700.0,3.0,1.0,5.0,10.0,0.0,33.0,0.0,3.0,0,False,False,True,3.0,91.5
1845.0,3.0,1.0,7.0,8.0,3.0,11.0,0.0,0.0,1,False,False,True,3.0,69.5
1170.0,2.0,1.0,1.0,3.0,3.0,33.0,0.0,3.0,1,False,False,True,2.0,42.0
2475.0,3.0,1.0,7.0,11.0,0.0,8.0,8.0,3.0,1,False,False,True,3.0,113.0
1179.0,2.0,1.0,5.0,8.0,3.0,33.0,0.0,0.0,1,False,False,True,2.0,45.0
1170.0,2.0,1.0,6.0,7.0,3.0,33.0,0.0,0.0,1,False,False,True,2.0,43.0
810.0,1.0,1.0,1.0,3.0,3.0,33.0,0.0,2.0,1,False,False,True,1.0,34.0
1845.0,3.0,1.0,7.0,11.0,0.0,8.0,8.0,4.0,0,False,False,True,3.0,61.5
1845.0,3.0,1.0,9.0,13.0,0.0,11.0,6.0,3.0,1,False,False,True,3.0,70.0
2313.0,3.0,1.0,10.0,10.0,3.0,19.0,0.0,0.0,1,False,False,True,3.0,130.0
1242.0,2.0,1.0,6.0,7.0,3.0,31.0,0.0,0.0,1,False,False,True,2.0,55.0
2952.0,4.0,2.0,4.0,8.0,3.0,11.0,8.0,4.0,1,True,False,False,4.0,135.0
2025.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,0,False,False,True,3.0,78.75
2025.0,3.0,3.0,6.0,13.0,0.0,19.0,0.0,3.0,0,False,False,True,3.0,85.85
2673.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,101.0
1305.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,3.0,1,True,False,False,2.0,52.0
2673.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,True,False,False,3.0,108.0
1395.0,2.0,1.0,5.0,11.0,2.0,19.0,8.0,3.0,1,True,False,False,2.0,62.0
1593.0,2.0,1.0,4.0,13.0,0.0,19.0,8.0,4.0,0,False,True,False,2.0,67.0
2308.0,3.0,2.0,13.0,14.0,0.0,19.0,8.0,4.0,0,False,True,False,3.0,134.0
1377.0,2.0,2.0,1.0,6.0,0.0,19.0,8.0,2.0,1,False,False,True,2.0,62.0
1566.0,2.0,1.0,7.0,14.0,0.0,11.0,8.0,3.0,0,False,False,True,2.0,58.0
2466.0,3.0,2.0,5.0,14.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,98.0
2322.0,3.0,2.0,7.0,14.0,0.0,19.0,8.0,3.0,0,True,False,False,3.0,92.0
869.0,3.0,2.0,7.0,11.0,0.0,19.0,8.0,3.0,1,False,True,False,3.0,81.0
3141.0,4.0,3.0,5.0,10.0,2.0,19.0,8.0,3.0,0,False,False,True,4.0,140.0
2439.0,3.0,3.0,5.0,14.0,0.0,31.0,8.0,3.0,0,False,False,True,3.0,94.85
1600.0,2.0,1.0,4.0,8.0,0.0,9.0,8.0,4.0,1,True,False,False,2.0,53.0
1998.0,3.0,1.0,6.0,13.0,0.0,14.0,0.0,3.0,1,False,False,True,3.0,120.0
1800.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,81.81
2295.0,3.0,1.0,0.0,1.0,3.0,11.0,7.0,3.0,0,False,False,True,3.0,93.07
1602.0,2.0,3.0,2.0,13.0,0.0,15.0,8.0,3.0,0,False,False,True,2.0,46.0
1710.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,4.0,1,False,True,False,3.0,80.0
1485.0,2.0,3.0,1.0,7.0,0.0,15.0,8.0,3.0,1,False,False,True,2.0,47.0
1511.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,128.0
900.0,2.0,2.0,2.0,7.0,3.0,19.0,0.0,0.0,1,False,True,False,2.0,50.0
1320.0,3.0,1.0,4.0,8.0,1.0,16.0,8.0,3.0,1,False,True,False,3.0,98.0
1134.0,2.0,1.0,3.0,5.0,1.0,19.0,2.0,0.0,1,False,False,True,2.0,60.0
1044.0,2.0,2.0,4.0,8.0,3.0,19.0,0.0,3.0,1,False,False,True,2.0,61.0
1845.0,3.0,1.0,4.0,14.0,0.0,8.0,0.0,3.0,0,False,False,True,3.0,70.0
1000.0,2.0,1.0,5.0,33.0,3.0,5.0,0.0,3.0,0,False,False,True,1.0,111.0
2020.0,3.0,2.0,9.0,33.0,0.0,5.0,0.0,3.0,0,False,False,True,3.0,248.0
800.0,1.0,1.0,8.0,33.0,3.0,5.0,0.0,3.0,0,False,False,True,1.0,80.0
1400.0,2.0,2.0,10.0,13.0,3.0,5.0,0.0,3.0,0,False,False,True,2.0,183.0
1500.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,130.0
600.0,1.0,1.0,4.0,8.0,2.0,19.0,8.0,3.0,1,False,True,False,1.0,34.0
1125.0,2.0,1.0,5.0,10.0,3.0,19.0,2.0,0.0,1,False,True,False,2.0,48.0
1260.0,2.0,1.0,4.0,5.0,3.0,19.0,0.0,1.0,1,False,False,True,2.0,50.0
1511.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,128.0
1080.0,2.0,1.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,True,False,2.0,40.0
810.0,1.0,1.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,True,False,1.0,18.0
855.0,2.0,1.0,5.0,8.0,0.0,14.0,8.0,3.0,1,False,True,False,2.0,46.0
1404.0,2.0,2.0,2.0,11.0,0.0,19.0,0.0,3.0,0,False,False,True,2.0,58.51
1683.0,3.0,1.0,8.0,11.0,2.0,19.0,2.0,3.0,1,True,False,False,3.0,70.0
1476.0,2.0,1.0,4.0,13.0,3.0,16.0,0.0,0.0,1,False,False,True,2.0,65.0
1255.0,3.0,3.0,2.0,14.0,3.0,19.0,9.0,3.0,1,False,True,False,3.0,95.0
900.0,1.0,1.0,3.0,8.0,0.0,19.0,0.0,3.0,0,False,False,True,1.0,40.0
1305.0,2.0,1.0,2.0,8.0,3.0,19.0,0.0,3.0,0,False,False,True,2.0,50.0
2259.0,3.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,1,False,False,True,3.0,118.0
1728.0,3.0,3.0,12.0,13.0,3.0,19.0,2.0,3.0,1,True,False,False,3.0,72.0
2736.0,3.0,3.0,13.0,13.0,0.0,19.0,2.0,3.0,1,True,False,False,3.0,92.0
907.0,3.0,2.0,7.0,8.0,3.0,16.0,2.0,3.0,1,False,True,False,3.0,67.0
738.0,1.0,1.0,3.0,3.0,0.0,15.0,8.0,4.0,1,False,False,True,1.0,25.0
1395.0,2.0,3.0,5.0,7.0,3.0,19.0,2.0,0.0,1,True,False,False,2.0,60.0
1872.0,3.0,1.0,7.0,15.0,2.0,19.0,0.0,3.0,1,False,False,True,3.0,105.0
1260.0,2.0,3.0,1.0,5.0,3.0,19.0,2.0,2.0,1,True,False,False,2.0,50.0
1268.0,2.0,1.0,5.0,6.0,0.0,19.0,8.0,2.0,1,False,False,True,2.0,55.0
1242.0,2.0,1.0,1.0,6.0,0.0,19.0,8.0,2.0,1,False,True,False,2.0,55.0
